연도,시도코드,시도명,시군구코드,시군구명,학교명,학교구분명,수업연한,학위과정명,주야과정명,학과상태명,학과명,학과코드명(7대계열),표준분류계열코드,대학자체계열명,단과대학명,학교학과특성명,주요교과목명,입학정원수,졸업자수,관련직업명,수정일자,데이터기준일자,제공기관코드,제공기관명
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,예술학부 연극전공,U07050100174,C11121,예체능,예술대학,일반과정,화술Ⅰ+배우훈련Ⅰ+화술Ⅱ+배우훈련Ⅱ+현장연계프로젝트(캡스톤디자인)+오디션테크닉+연기이론과실제+공연제작실습Ⅲ(PBL)+연극교육프로그램개발+서양연극사Ⅰ+기초연극워크숍Ⅰ+기초연극워크숍Ⅱ+서양연극사Ⅱ+연기Ⅰ+연출Ⅰ+한국연극사+장면창작실습(PBL)+현대및동시대연극+희곡분석+연기Ⅱ+연출Ⅱ+단막극제작실습+뮤지컬워크숍Ⅰ+연극영화교과교육론+공연제작실습Ⅰ(PBL)+극작Ⅰ+뮤지컬워크숍2+연극영화교과교재및연구법+공연제작실습Ⅱ(PBL)+극작Ⅱ,24,23,가수+개그맨 및 코미디언+공연기획자(행사기획자)+공연제작관리자+광고및홍보전문가+광고스타일리스트+광고제작감독(CF감독)+교수+교육학연구원+교육행정사무원+교재 및 교구개발자+기술감독+기업체 홍보요원+기자+녹음기사+레크리에이션진행자+리포터+모델+방과후교사+방송연출가(프로듀서)+방송평론가+분장사+사회교사+사회복지사+상담전문가(심리상담사)+성우+쇼핑호스트+시나리오 작가+아나운서+연극연출가+연극예술 강사+연극평론가+연예인매니저+연예프로그램진행자+영화기획자+영화배우+영화예술강사+영화제작자+영화평론가+웨딩플래너+음성처리전문가+음악감독+음향감독+일반공무원+작가+조명감독+조명디자이너+직업상담 및 취업알선원+직업상담사+체형관리사+촬영감독+출판물기획전문가+취업알선원+취업지원관+탤런트+파티플래너+편집감독+학습지 및 방문교사+학예사(큐레이터)+홍보전문가,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,예술학부 영화영상전공,U07050100173,C11122,예체능,예술대학,일반과정,디지털콘텐츠창작+영화교육프로그램개발+초중등영화교수학습방법+영화교과교육론+영화제작Ⅰ(캡스톤디자인)+영화기술+편집및음향입문+매체연기입문+영화리터러시의이해+디지털영상기초+캐릭터연기+영화편집(SW)+졸업작품제작Ⅱ(캡스톤디자인)+시나리오창작+매체연기실습Ⅰ+현장오디션실습+세계영화사Ⅱ+영화촬영+영화연출+영화감독연구+사운드디자인(SW)+매체연기실습Ⅱ+졸업작품제작Ⅰ(캡스톤디자인)+영화기획및마케팅+한국영화와사회+장면연기실습+연기공연실습Ⅱ(캡스톤디자인)+영화문화연구+1인미디어기획및제작+영상미학의이해+세계영화사Ⅰ+영화장르연구+연기공연실습Ⅰ(PBL)+ARVR콘텐츠+한국영화분석+영화제작Ⅱ(캡스톤디자인),31,39,CG전문가+공연기획자(행사기획자)+광고제작감독(CF감독)+교수+기업체 홍보요원+녹음기사+모션그래픽아티스트+방송연출가(프로듀서)+방송작가+비디오자키(VJ)+시나리오 작가+영화기획자+영화배우+영화예술강사+영화평론가+예능계강사+음악감독+음향감독+조명감독+촬영감독+탤런트+특수분장사+편집감독+홍보전문가,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,인더스트리얼디자인전공,U07010500280,C13125,예체능,디자인대학,일반과정,리빙프로덕트디자인I+제품디자인프로세스+디자인표현기법+디자인트렌드이슈+리빙프로덕트디자인 II+가구디자인+컴퓨터모델링(SW)+디자인워크샵+환경디자인실무론+테크놀러지디자인실무론+네트워크디자인세미나(캡스톤디자인)+LivingLife DesignⅡ(캡스톤디자인)+어드밴스드프로덕트디자인I+생활환경디자인+네트워크디자인+테크놀러지디자인+환경디자인플래닝+Living  Life Design Ⅰ+디지털디자인프로젝트(SW)+인터페이스디자인(PBL)+어드밴스드프로덕트디자인II+UX디자인(캡스톤디자인)+포트폴리오매니지먼트(SW)+문화환경디자인(캡스톤디자인),0,0,가구디자이너+가방디자이너+게임그래픽디자이너+광고 및 홍보전문가+광고기획자+광고디자이너+디스플레이어+디자인강사+무대 및 세트디자이너+무대디자이너+미술관장+세트디자이너+시각디자이너+신발디자이너+영상그래픽디자이너+인테리어디자이너+일러스트레이터+자동차디자이너+제품디자이너+조명디자이너+주얼리디자이너+캐릭터디자이너+컬러리스트+팬시 및 완구디자이너+홍보전문가+휴대폰디자이너,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,일본어권지역학전공,U01010300072,A02017,인문사회,글로벌인문학부대학,일반과정,스타트일본어+실력일본어1+일본의감성과사상+실력일본어2+트렌드일본어어휘+레벨업일본어+문화일본어+근대일본의문학과문화+일본애니메이션과문화산업+영화로일본읽기+일본경영인탐구+통번역일본어+생활일본어회화+현대일본의사회와문화+실용일본어회화+시사이슈일본어+한일관계사+일본대중문화+일본의언어생활과표현+한일비교문화+일본어프리토킹+국제사회와일본정치+일본문학과전통예술(PBL)+비즈니스일본어,0,22,관광통역안내원+번역가+비행기승무원+여행안내원+외교관+외국어교사+통역가+해외주재원,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,전자공학과,U04050200028,D15085,공학,공과대학,일반과정,캡스톤디자인II+기초회로망실험+반도체집적회로설계+인공지능프로그래밍+응용전자회로실험+회로망론Ⅰ+컴퓨터프로그래밍Ⅰ(SW)+회로망론II+컴퓨터프로그래밍II+전자공학세미나+아날로그회로설계+디지털공학(PBL)+VerilogHDL과디지털시스템설계+IoT시스템설계+임베디드리눅스+통신공학+캡스톤디자인I+디지털영상처리설계+반도체물성및소자+반도체재료및공정+공학수학Ⅰ+공학수학Ⅱ+자료구조+전자기학+매트랩프로그래밍+신호와시스템+전자회로Ⅰ+컴퓨터구조+전자회로Ⅱ+마이크로프로세서+임베디드시스템설계+자동제어(PBL)+컴퓨터비전,47,32,기계공학기술자+로봇공학기술자+메카트로닉스공학기술자+반도체장비기술자+소자 및 제조공정 개발 엔지니어+엔진기계공학기술자+전자통신장비기술영업원+집적회로 설계 엔지니어+통신공학기술자,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,정보보안공학과,U02030500066,D15091,공학,공과대학,일반과정,C프로그래밍(PBL)+객체지향프로그래밍(PBL)+AR/VR공간정보실습+IoT빅데이터분석실습+대학기초수학+프로그래밍프로젝트(PBL)+정보보호관리평가+통신네트워크+캡스톤디자인2(정보보안공학)+캡스톤디자인1(정보보안공학)+정보공학개론+파이썬프로그래밍+전기전자공학+정보보안론+디지털포렌식+논리회로+보안알고리즘+리눅스관리+자료구조(PBL)+전기전자공학실험(PBL)+웹프로그래밍+디지털공학+리눅스보안실습+시스템프로그래밍+컴퓨터아키텍처+보안칩설계+지능형임베디드시스템(SW)+모바일프로그래밍(PBL)+마이크로프로세서(PBL)+인터넷응용보안+사이버보안관제실습+머신러닝과정보보호+데이터베이스실습+시스템보안+악성코드분석+HDL설계+운영체제+네트워크보안(PBL),47,40,KTX정비원+LED연구 및 개발자+RFID시스템개발자+가상현실전문가+게임기획자+게임프로그래머+경찰관+경호원+공무원+군무원+기계공학시험원+네트워크프로그래머+대체에너지개발연구원+데이터베이스개발자+디지털영상처리전문가+모바일콘텐츠개발자+반도체공학기술자+반도체장비기술자+발전설비기술자+발전장치조작원+변리사+병무행정사무원+부사관+산업공학기술자+송배전설비기술자+스마트폰앱개발자+시스템소프트웨어개발자+시스템엔지니어+시스템운영관리자+시스템컨설턴트+영상 및 관련 장비설치 및 수리원+영상녹화 및 편집기사+웹마스터+웹엔지니어+웹프로그래머+웹프로듀서+의료장비기사+의료장비기술영업원+이공학계열교수+전기 및 전자설비조작원+전기감리기술자+전기계측제어기술자+전기공학기술자+전기안전기술자+전기제품개발기술자+전자상거래전문가+전자제품개발기술자+전자통신장비기술영업원+정보보호전문가+정보시스템운영자+정보통신컨설턴트+조명기사+지열시스템연구 및 개발자+철도 및 지하철기관사+컴퓨터공학기술자+컴퓨터시스템감리전문가+컴퓨터시스템분석가+컴퓨터,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,중국어권지역학전공,U01010400091,A02017,인문사회,글로벌인문학부대학,일반과정,전공중국어기초+시사미디어중국어+중국정치인물과중국어+중국영화와문화+비즈니스중국어+중국지역문화의이해(캡스톤디자인)+중국사상과중국어+중국의기업문화+중국어회화4+중국어1+중국어회화1+중국의어제와오늘+중국문학의이해+동아시아수도의역사와문화+중국어2+중국어회화2+중국예술과문화콘텐츠(PBL)+현대중국의사회와문화+한중문화비교+통번역중국어+중국어3+중국어회화3+중국어4,0,36,관광통역안내원+무역사무원+번역가+비행기승무원+여행안내원+외교관+외국어교사+저작권에이전트+통역가+해외주재원+호텔관리자,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,지능형로봇학과,U04110100091,D19079,공학,공과대학,일반과정,C프로그래밍및프로젝트+창의전공설계+논리회로설계+가상현실기초프로그래밍+파이썬프로그래밍+로봇공학개론+AR VR디자인프로그래밍Ⅰ+로봇제어프로젝트+로봇기구학및설계(PBL)+신호및시스템(휴먼지능로봇)+로봇운영체제+AR VR디자인프로그래밍Ⅱ+로봇비전(PBL)+전자회로(휴먼지능로봇)+제어공학및설계(PBL)+선형대수학+인공지능(PBL)+AI로봇시대의문화예술경영+스포츠문화와AI로봇기술융합의이해+머신러닝의이해+창의기초설계(IC-PBL)+스포츠문화와AI로봇비즈니스+문화예술과AI로봇융합론+지능형로봇실습+인공지능프로그래밍(PBL)+마이크로프로세서+로봇역학의이해+C프로그래밍(PBL)+인간컴퓨터상호작용+이동통신공학+멀티미디어시스템설계+컴퓨터네트워크+정보통신응용실험2+인공지능응용+고급딥러닝+데이터마이닝+웹보안실습+운영체제론+전기자동차공학+스마트모빌리티+PLC응용+응용로봇공학설계+실시간시스템및실습+신뢰성공학+로봇용접공학+로봇설계+로봇명사와의만남+자료구조설계(휴먼지능로봇)+지능형로봇의이해+생활속로봇디자인+공압제어+,0,0,로봇공학기술자+로봇연구원+로봇하드웨어설계기술자+자동조립라인 및 산업용로봇조작원,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,커뮤니케이션디자인전공,U07010500195,C13125,예체능,디자인대학,일반과정,졸업연구프로젝트II+커뮤니케이션디자인워크숍Ⅱ+커뮤니케이션디자인스튜디오Ⅱ+커뮤니케이션디자인기초+비디오그래피+일러스트레이션기초Ⅰ+타이포그래피기초+커뮤니케이션디자인+일러스트레이션기초Ⅱ+2D모션그래픽스+타이포그래피+사용자중심디자인(캡스톤디자인)+일러스트레이션I+브랜드디자인+패키지디자인기초+디자인플래닝+졸업연구프로젝트I+커뮤니케이션디자인워크숍Ⅰ+커뮤니케이션디자인스튜디오Ⅰ+아시아문화콘텐츠기획및제작실습(캡스톤디+정보인터랙션디자인+일러스트레이션II+패키지디자인+브랜드경험디자인(PBL)+소셜이노베이션디자인(캡스톤디자인),0,0,게임그래픽디자이너+게임기획자+게임일러스트레이터+게임컨셉아트디렉터+광고기획자+광고디자이너+광고및홍보전문가+마케팅 및 여론조사전문가+만화가 및 애니메이터+모바일콘텐츠개발자+문화기획자+문화콘텐츠전문가+미술강사+미술교사+북디자이너+시각디자이너+웹디자이너+웹프로듀서+일러스트레이터+출판물편집자+캐릭터디자이너+컨셉디자이너+편집디자이너+포장디자이너,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,텍스타일디자인전공,U07010500115,C13125,예체능,디자인대학,일반과정,섬유소재실험+직물디자인과컨셉+디지털프린팅+패브릭응용디자인+염색기초스튜디오랩+프린트직물디자인Ⅱ+미래염색스튜디오Ⅱ(캡스톤디자인)+직물융합프로젝트Ⅱ(캡스톤디자인) +직물분석+타이다이염색스튜디오+텍스타일CAD(PBL)+직물디자인과브랜드전략(PBL)+디지털패턴프린팅+직물산업리서치(캡스톤디자인)+소재기획(PBL)+직물디자인기획Ⅰ(캡스톤디자인)+서피스디자인스튜디오Ⅰ(캡스톤디자인)+자카드디자인(캡스톤디자인)+프린트직물디자인Ⅰ+미래염색스튜디오Ⅰ+직물융합프로젝트Ⅰ(캡스톤디자인)+텍스타일프로덕트디자인(캡스톤디자인)+직물사+직물디자인기획Ⅱ(캡스톤디자인)+서피스디자인스튜디오Ⅱ(캡스톤디자인),0,43,가구디자이너+가방디자이너+디스플레이어+디자인강사+무대 및 세트디자이너+무대디자이너+미술강사+속옷디자이너+신발디자이너+인테리어디자이너+일러스트레이터+제품디자이너+컬러리스트+패션코디네이터+포장디자이너+한지공예가,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,패션디자인전공,U07010400010,C13125,예체능,디자인대학,일반과정,기초의상디자인+컬렉션스튜디오Ⅱ(캡스톤디자인)+패턴메이킹Ⅰ+패션일러스트레이션+서양복식사현대의상사+기초드레이핑+기초CAD(SW)+스마트스튜디오+패션CAD+패턴메이킹Ⅱ+패션드레이핑+디자인컨셉트랜드(PBL)+패션소재기획+패턴CAD(SW)+패션마케팅+컬렉션스튜디오Ⅰ(캡스톤디자인)+트렌드패턴+창작드레이핑(PBL)+패션워크샵Ⅰ(캡스톤디자인)+패션비지니스창업설계+디지털패션디자인(PBL)+한국의상+특수의상디자인(캡스톤디자인)+특수의복구성(PBL)+패션머천다이징리테일링+패션워크샵Ⅱ(캡스톤디자인),0,21,MD+가방디자이너+광고디자이너+광고스타일리스트+디스플레이어+디자인강사+모델+생산MD+샵마스터+소재MD+속옷디자이너+스타일리스트+신발디자이너+연구원+염색기능사+의상패션디자이너+일러스트레이터+주얼리디자이너+직물디자이너(텍스타일디자이너)+컬러리스트+패션디자이너+패션및광고사진가+패션쇼스타일리스트+패션코디네이터+패턴CAD+패턴사,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,프랑스어권지역학전공,U01011000031,A02017,인문사회,글로벌인문학부대학,일반과정,프랑스어첫걸음+프랑스어쓰기연습+프랑스어권사회와문화+프랑스어텍스트읽기+생활프랑스어+미디어프랑스어+프랑스어권과국제사회의교류협력+프랑스어1+프랑스어회화1+프랑스문학예술감상+현대프랑스의사회와문화+프랑스와유럽문명+오늘날의프랑스+프랑스어2+프랑스어회화2+DELF프랑스어1+프랑스어회화3+프랑스예술과대중문화+프랑스와유럽의관광문화산업+DELF프랑스어2+프랑스어3+프랑스문화산업+프랑스어권경제와기업문화론+DELF프랑스어3+프랑스어4+한국프랑스문화교류와문화기획(캡스톤디자,0,11,관광통역안내원+기자+문화기획자+번역가+여행안내원+외교관+의료관광코디네이터+인문사회계열교수+저작권에이전트+출판물기획전문가+통역가+해외주재원,2023-02-22,2023-12-27,B340014,한국대학교육협의회
2023,44,충청남도,130,천안시,상명대학교,대학교,4년,학사,주간,기존,휴먼지능로봇공학과,U04050300061,D15086,공학,공과대학,일반과정,미적분학+객체지향프로그래밍(PBL)+공업수학+C프로그래밍(PBL)+AI응용설계+기초전기전자공학+계산과학이론및실습(PBL)+논리회로설계+선형대수학+영상처리개론+로봇공학개론+ASICBackEnd설계+로봇제어프로젝트+회로이론+로봇기구학및설계(PBL)+머신러닝의이해+신호및시스템(휴먼지능로봇)+창의기초설계(IC-PBL)+기초역학+AI로봇디자인+지능형로봇실습+창의전공설계(휴먼지능로봇)+로봇비전(PBL)+전자회로(휴먼지능로봇)+마이크로프로세서+헬스케어재활로봇+로봇역학의이해+기초제어프로그래밍(SW)+자료구조설계(휴먼지능로봇)+인공지능(PBL)+전공세미나+캡스톤디자인Ⅱ(휴먼지능로봇)+인공지능프로젝트+휴먼-로봇인터페이스공학+캡스톤디자인Ⅰ(휴먼지능로봇)+ASICFrontEnd설계+제어공학및설계(PBL)+로봇운영체제+인공지능프로그래밍(PBL),52,40,MIS전문가+UI 디자이너+네트워크관리자+모터 및 모터 드라이브 설계 및 제조자+사무용기계공학기술자+시스템엔지니어+시스템운영관리자+영상 및 관련 장비설치 및 수리원+이공학계열교수+인공위성개발원+자동조립라인 및 산업용로봇조작원+자동차공학기술자+자동화 시스템 설계 및 제조자+전기계측제어기술자+전기공학기술자+전자계측제어기술자+전자공학기술자+전자의료기기개발기술자+전자제품개발기술자+조선해양공학분야공학기술자+컴퓨터공학기술자+컴퓨터시스템분석가+컴퓨터시스템설계 및 분석가+컴퓨터프로그래머,2023-02-22,2023-12-27,B340014,한국대학교육협의회
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
